member_ensembl_gene_id,canonical_ensembl_gene_id,canonical_symbol,group_size
ENSG00000262469,ENSG00000199565,Y_RNA,2
ENSG00000199572,ENSG00000199572,RNA5SP174,2
ENSG00000277584,ENSG00000199572,RNA5SP174,2
ENSG00000199664,ENSG00000199664,RNU6-1266P,2
ENSG00000276274,ENSG00000199664,RNU6-1266P,2
ENSG00000199704,ENSG00000199704,SNORD115-29,4
ENSG00000200486,ENSG00000199704,SNORD115-29,4
ENSG00000202373,ENSG00000199704,SNORD115-29,4
ENSG00000202499,ENSG00000199704,SNORD115-29,4
ENSG00000199744,ENSG00000199744,SNORD36A,2
ENSG00000281907,ENSG00000199744,SNORD36A,2
ENSG00000199837,ENSG00000199837,RNA5SP71,2
ENSG00000285609,ENSG00000199837,RNA5SP71,2
ENSG00000199870,ENSG00000199870,Y_RNA,10
ENSG00000199913,ENSG00000199870,Y_RNA,10
ENSG00000201282,ENSG00000199870,Y_RNA,10
ENSG00000201885,ENSG00000199870,Y_RNA,10
ENSG00000201959,ENSG00000199870,Y_RNA,10
ENSG00000202021,ENSG00000199870,Y_RNA,10
ENSG00000239069,ENSG00000199870,Y_RNA,10
ENSG00000267828,ENSG00000199870,Y_RNA,10
ENSG00000273927,ENSG00000199870,Y_RNA,10
ENSG00000274984,ENSG00000199870,Y_RNA,10
ENSG00000199900,ENSG00000199900,RNA5SP463,2
ENSG00000285674,ENSG00000199900,RNA5SP463,2
ENSG00000199953,ENSG00000199953,RNA5SP443,2
ENSG00000275780,ENSG00000199953,RNA5SP443,2
ENSG00000199968,ENSG00000199968,SNORD115-19,3
ENSG00000200163,ENSG00000199968,SNORD115-19,3
ENSG00000201482,ENSG00000199968,SNORD115-19,3
ENSG00000200057,ENSG00000200057,RN7SKP63,2
ENSG00000222630,ENSG00000200057,RN7SKP63,2
ENSG00000200164,ENSG00000200164,Y_RNA,2
ENSG00000262354,ENSG00000200164,Y_RNA,2
ENSG00000200336,ENSG00000200336,RNA5SP333,2
ENSG00000201695,ENSG00000200336,RNA5SP333,2
ENSG00000200369,ENSG00000200369,RNU6-666P,2
ENSG00000278036,ENSG00000200369,RNU6-666P,2
ENSG00000200552,ENSG00000200552,Y_RNA,3
ENSG00000201565,ENSG00000200552,Y_RNA,3
ENSG00000238560,ENSG00000200552,Y_RNA,3
ENSG00000200790,ENSG00000200790,RNU6-631P,5
ENSG00000238489,ENSG00000200790,RNU6-631P,5
ENSG00000273624,ENSG00000200790,RNU6-631P,5
ENSG00000275174,ENSG00000200790,RNU6-631P,5
ENSG00000277927,ENSG00000200790,RNU6-631P,5
ENSG00000200816,ENSG00000200816,SNORA38,5
ENSG00000263879,ENSG00000200816,SNORA38,5
ENSG00000263994,ENSG00000200816,SNORA38,5
ENSG00000264153,ENSG00000200816,SNORA38,5
ENSG00000266847,ENSG00000200816,SNORA38,5
ENSG00000200831,ENSG00000200831,SNORD36B,2
ENSG00000281243,ENSG00000200831,SNORD36B,2
ENSG00000200972,ENSG00000200972,RNU5A-8P,2
ENSG00000281499,ENSG00000200972,RNU5A-8P,2
ENSG00000201015,ENSG00000201015,RNU6-280P,2
ENSG00000252303,ENSG00000201015,RNU6-280P,2
ENSG00000201034,ENSG00000201034,Y_RNA,2
ENSG00000274018,ENSG00000201034,Y_RNA,2
ENSG00000201084,ENSG00000201084,Y_RNA,4
ENSG00000238783,ENSG00000201084,Y_RNA,4
ENSG00000275698,ENSG00000201084,Y_RNA,4
ENSG00000278470,ENSG00000201084,Y_RNA,4
ENSG00000201145,ENSG00000201145,RNA5SP175,2
ENSG00000275999,ENSG00000201145,RNA5SP175,2
ENSG00000201207,ENSG00000201207,Y_RNA,7
ENSG00000264353,ENSG00000201207,Y_RNA,7
ENSG00000264915,ENSG00000201207,Y_RNA,7
ENSG00000265278,ENSG00000201207,Y_RNA,7
ENSG00000265738,ENSG00000201207,Y_RNA,7
ENSG00000266716,ENSG00000201207,Y_RNA,7
ENSG00000266759,ENSG00000201207,Y_RNA,7
ENSG00000201330,ENSG00000201330,SNORD32B,7
ENSG00000265013,ENSG00000201330,SNORD32B,7
ENSG00000265634,ENSG00000201330,SNORD32B,7
ENSG00000265663,ENSG00000201330,SNORD32B,7
ENSG00000265926,ENSG00000201330,SNORD32B,7
ENSG00000266132,ENSG00000201330,SNORD32B,7
ENSG00000266672,ENSG00000201330,SNORD32B,7
ENSG00000201474,ENSG00000201474,RNU6-164P,2
ENSG00000262922,ENSG00000201474,RNU6-164P,2
ENSG00000201555,ENSG00000201555,Y_RNA,6
ENSG00000264393,ENSG00000201555,Y_RNA,6
ENSG00000264778,ENSG00000201555,Y_RNA,6
ENSG00000264887,ENSG00000201555,Y_RNA,6
ENSG00000264955,ENSG00000201555,Y_RNA,6
ENSG00000266113,ENSG00000201555,Y_RNA,6
ENSG00000201616,ENSG00000201616,RNU1-91P,2
ENSG00000275205,ENSG00000201616,RNU1-91P,2
ENSG00000201623,ENSG00000201623,RNU6-923P,2
ENSG00000277091,ENSG00000201623,RNU6-923P,2
ENSG00000201654,ENSG00000201654,RNU6-7,2
ENSG00000202337,ENSG00000201654,RNU6-7,2
ENSG00000201658,ENSG00000201658,RNU6-283P,5
ENSG00000263701,ENSG00000201658,RNU6-283P,5
ENSG00000264185,ENSG00000201658,RNU6-283P,5
ENSG00000266784,ENSG00000201658,RNU6-283P,5
ENSG00000266886,ENSG00000201658,RNU6-283P,5
ENSG00000201680,ENSG00000201680,Y_RNA,6
ENSG00000263679,ENSG00000201680,Y_RNA,6
ENSG00000263833,ENSG00000201680,Y_RNA,6
ENSG00000264846,ENSG00000201680,Y_RNA,6
ENSG00000265852,ENSG00000201680,Y_RNA,6
ENSG00000266548,ENSG00000201680,Y_RNA,6
ENSG00000201723,ENSG00000201723,Y_RNA,3
ENSG00000262104,ENSG00000201723,Y_RNA,3
ENSG00000273770,ENSG00000201723,Y_RNA,3
ENSG00000201754,ENSG00000201754,SNORD52,5
ENSG00000263362,ENSG00000201754,SNORD52,5
ENSG00000265156,ENSG00000201754,SNORD52,5
ENSG00000265707,ENSG00000201754,SNORD52,5
ENSG00000266300,ENSG00000201754,SNORD52,5
ENSG00000201785,ENSG00000201785,SNORD117,8
ENSG00000263358,ENSG00000201785,SNORD117,8
ENSG00000263359,ENSG00000201785,SNORD117,8
ENSG00000263625,ENSG00000201785,SNORD117,8
ENSG00000265116,ENSG00000201785,SNORD117,8
ENSG00000265849,ENSG00000201785,SNORD117,8
ENSG00000266295,ENSG00000201785,SNORD117,8
ENSG00000266419,ENSG00000201785,SNORD117,8
ENSG00000201789,ENSG00000201789,RNU6-1071P,3
ENSG00000207149,ENSG00000201789,RNU6-1071P,3
ENSG00000252515,ENSG00000201789,RNU6-1071P,3
ENSG00000201988,ENSG00000201988,Y_RNA,6
ENSG00000263610,ENSG00000201988,Y_RNA,6
ENSG00000263950,ENSG00000201988,Y_RNA,6
ENSG00000265955,ENSG00000201988,Y_RNA,6
ENSG00000266119,ENSG00000201988,Y_RNA,6
ENSG00000266523,ENSG00000201988,Y_RNA,6
ENSG00000202215,ENSG00000202215,RNU1-51P,4
ENSG00000274208,ENSG00000202215,RNU1-51P,4
ENSG00000276052,ENSG00000202215,RNU1-51P,4
ENSG00000277908,ENSG00000202215,RNU1-51P,4
ENSG00000202241,ENSG00000202241,RN7SKP186,2
ENSG00000265255,ENSG00000202241,RN7SKP186,2
ENSG00000202248,ENSG00000202248,RNA5SP85,2
ENSG00000285626,ENSG00000202248,RNA5SP85,2
ENSG00000202265,ENSG00000202265,RNU6-596P,2
ENSG00000278101,ENSG00000202265,RNU6-596P,2
ENSG00000202306,ENSG00000202306,Y_RNA,2
ENSG00000277032,ENSG00000202306,Y_RNA,2
ENSG00000202339,ENSG00000202339,RNU4-45P,2
ENSG00000262704,ENSG00000202339,RNU4-45P,2
ENSG00000202441,ENSG00000202441,RNY4P10,6
ENSG00000265071,ENSG00000202441,RNY4P10,6
ENSG00000265159,ENSG00000202441,RNY4P10,6
ENSG00000266410,ENSG00000202441,RNY4P10,6
ENSG00000266464,ENSG00000202441,RNY4P10,6
ENSG00000266781,ENSG00000202441,RNY4P10,6
ENSG00000203492,ENSG00000203492,OR2N1P,6
ENSG00000224925,ENSG00000203492,OR2N1P,6
ENSG00000228846,ENSG00000203492,OR2N1P,6
ENSG00000229040,ENSG00000203492,OR2N1P,6
ENSG00000231670,ENSG00000203492,OR2N1P,6
ENSG00000236771,ENSG00000203492,OR2N1P,6
ENSG00000203623,ENSG00000203623,C6orf47,3
ENSG00000226103,ENSG00000203623,C6orf47,3
ENSG00000226531,ENSG00000203623,C6orf47,3
ENSG00000203819,ENSG00000203819,HIST2H2BC,2
ENSG00000261716,ENSG00000203819,HIST2H2BC,2
ENSG00000204031,ENSG00000204031,LCN1P2,2
ENSG00000281430,ENSG00000204031,LCN1P2,2
ENSG00000204099,ENSG00000204099,NEU4,2
ENSG00000277926,ENSG00000204099,NEU4,2
ENSG00000204194,ENSG00000204194,RPL12P1,2
ENSG00000232733,ENSG00000204194,RPL12P1,2
ENSG00000204220,ENSG00000204220,PFDN6,4
ENSG00000224782,ENSG00000204220,PFDN6,4
ENSG00000235692,ENSG00000204220,PFDN6,4
ENSG00000237335,ENSG00000204220,PFDN6,4
ENSG00000204221,ENSG00000204221,WDR46,2
ENSG00000226916,ENSG00000204221,WDR46,2
ENSG00000204314,ENSG00000204314,PRRT1,8
ENSG00000206331,ENSG00000204314,PRRT1,8
ENSG00000225141,ENSG00000204314,PRRT1,8
ENSG00000227122,ENSG00000204314,PRRT1,8
ENSG00000229071,ENSG00000204314,PRRT1,8
ENSG00000229488,ENSG00000204314,PRRT1,8
ENSG00000235956,ENSG00000204314,PRRT1,8
ENSG00000238056,ENSG00000204314,PRRT1,8
ENSG00000204348,ENSG00000204348,DXO,5
ENSG00000206346,ENSG00000204348,DXO,5
ENSG00000224313,ENSG00000204348,DXO,5
ENSG00000225682,ENSG00000204348,DXO,5
ENSG00000234798,ENSG00000204348,DXO,5
ENSG00000204356,ENSG00000204356,NELFE,6
ENSG00000206268,ENSG00000204356,NELFE,6
ENSG00000206357,ENSG00000204356,NELFE,6
ENSG00000229363,ENSG00000204356,NELFE,6
ENSG00000231044,ENSG00000204356,NELFE,6
ENSG00000233801,ENSG00000204356,NELFE,6
ENSG00000204362,ENSG00000204362,LINC02783,2
ENSG00000281226,ENSG00000204362,LINC02783,2
ENSG00000204371,ENSG00000204371,EHMT2,3
ENSG00000227333,ENSG00000204371,EHMT2,3
ENSG00000236759,ENSG00000204371,EHMT2,3
ENSG00000204385,ENSG00000204385,SLC44A4,4
ENSG00000206378,ENSG00000204385,SLC44A4,4
ENSG00000228263,ENSG00000204385,SLC44A4,4
ENSG00000231479,ENSG00000204385,SLC44A4,4
ENSG00000184494,ENSG00000204386,NEU1,4
ENSG00000204386,ENSG00000204386,NEU1,4
ENSG00000223957,ENSG00000204386,NEU1,4
ENSG00000234343,ENSG00000204386,NEU1,4
ENSG00000204398,ENSG00000204398,,2
ENSG00000215881,ENSG00000204398,,2
ENSG00000204438,ENSG00000204438,GPANK1,2
ENSG00000223932,ENSG00000204438,GPANK1,2
ENSG00000204444,ENSG00000204444,APOM,6
ENSG00000206409,ENSG00000204444,APOM,6
ENSG00000224290,ENSG00000204444,APOM,6
ENSG00000226215,ENSG00000204444,APOM,6
ENSG00000227567,ENSG00000204444,APOM,6
ENSG00000231974,ENSG00000204444,APOM,6
ENSG00000204472,ENSG00000204472,AIF1,4
ENSG00000206428,ENSG00000204472,AIF1,4
ENSG00000235588,ENSG00000204472,AIF1,4
ENSG00000237727,ENSG00000204472,AIF1,4
ENSG00000204475,ENSG00000204475,NCR3,7
ENSG00000206430,ENSG00000204475,NCR3,7
ENSG00000223833,ENSG00000204475,NCR3,7
ENSG00000236315,ENSG00000204475,NCR3,7
ENSG00000236979,ENSG00000204475,NCR3,7
ENSG00000237103,ENSG00000204475,NCR3,7
ENSG00000237808,ENSG00000204475,NCR3,7
ENSG00000204482,ENSG00000204482,LST1,2
ENSG00000235915,ENSG00000204482,LST1,2
ENSG00000204487,ENSG00000204487,LTB,7
ENSG00000206437,ENSG00000204487,LTB,7
ENSG00000223448,ENSG00000204487,LTB,7
ENSG00000231314,ENSG00000204487,LTB,7
ENSG00000236237,ENSG00000204487,LTB,7
ENSG00000236925,ENSG00000204487,LTB,7
ENSG00000238114,ENSG00000204487,LTB,7
ENSG00000204490,ENSG00000204490,TNF,6
ENSG00000206439,ENSG00000204490,TNF,6
ENSG00000223952,ENSG00000204490,TNF,6
ENSG00000228321,ENSG00000204490,TNF,6
ENSG00000228849,ENSG00000204490,TNF,6
ENSG00000230108,ENSG00000204490,TNF,6
ENSG00000203624,ENSG00000204568,MRPS18B,7
ENSG00000204568,ENSG00000204568,MRPS18B,7
ENSG00000223775,ENSG00000204568,MRPS18B,7
ENSG00000226111,ENSG00000204568,MRPS18B,7
ENSG00000227420,ENSG00000204568,MRPS18B,7
ENSG00000229861,ENSG00000204568,MRPS18B,7
ENSG00000233813,ENSG00000204568,MRPS18B,7
ENSG00000204599,ENSG00000204599,TRIM39,5
ENSG00000224994,ENSG00000204599,TRIM39,5
ENSG00000229929,ENSG00000204599,TRIM39,5
ENSG00000230308,ENSG00000204599,TRIM39,5
ENSG00000232839,ENSG00000204599,TRIM39,5
ENSG00000204652,ENSG00000204652,RPS26P8,2
ENSG00000282238,ENSG00000204652,RPS26P8,2
ENSG00000204689,ENSG00000204689,OR10C1,2
ENSG00000229412,ENSG00000204689,OR10C1,2
ENSG00000204690,ENSG00000204690,OR12D2,3
ENSG00000233481,ENSG00000204690,OR12D2,3
ENSG00000235966,ENSG00000204690,OR12D2,3
ENSG00000204694,ENSG00000204694,OR11A1,2
ENSG00000206472,ENSG00000204694,OR11A1,2
ENSG00000204697,ENSG00000204697,OR2U1P,2
ENSG00000237366,ENSG00000204697,OR2U1P,2
ENSG00000204703,ENSG00000204703,OR2B3,2
ENSG00000206524,ENSG00000204703,OR2B3,2
ENSG00000204713,ENSG00000204713,TRIM27,2
ENSG00000234495,ENSG00000204713,TRIM27,2
ENSG00000204718,ENSG00000204718,CNN2P12,2
ENSG00000282611,ENSG00000204718,CNN2P12,2
ENSG00000204889,ENSG00000204889,KRT40,2
ENSG00000262845,ENSG00000204889,KRT40,2
ENSG00000204918,ENSG00000204918,PRR20B,5
ENSG00000204919,ENSG00000204918,PRR20B,5
ENSG00000227151,ENSG00000204918,PRR20B,5
ENSG00000229665,ENSG00000204918,PRR20B,5
ENSG00000234278,ENSG00000204918,PRR20B,5
ENSG00000205020,ENSG00000205020,CCL4L1,4
ENSG00000276070,ENSG00000205020,CCL4L1,4
ENSG00000276125,ENSG00000205020,CCL4L1,4
ENSG00000282604,ENSG00000205020,CCL4L1,4
ENSG00000205021,ENSG00000205021,CCL3L1,2
ENSG00000277768,ENSG00000205021,CCL3L1,2
ENSG00000205025,ENSG00000205025,OR5G5P,2
ENSG00000262535,ENSG00000205025,OR5G5P,2
ENSG00000205100,ENSG00000205100,HSP90AA4P,2
ENSG00000281610,ENSG00000205100,HSP90AA4P,2
ENSG00000205677,ENSG00000205677,LYPLA2P1,2
ENSG00000217281,ENSG00000205677,LYPLA2P1,2
ENSG00000205850,ENSG00000205850,AL359736.1,2
ENSG00000281899,ENSG00000205850,AL359736.1,2
ENSG00000205864,ENSG00000205864,KRTAP5-6,2
ENSG00000277389,ENSG00000205864,KRTAP5-6,2
ENSG00000205865,ENSG00000205865,FAM99B,2
ENSG00000281783,ENSG00000205865,FAM99B,2
ENSG00000205866,ENSG00000205866,FAM99A,2
ENSG00000281733,ENSG00000205866,FAM99A,2
ENSG00000205867,ENSG00000205867,KRTAP5-2,3
ENSG00000278489,ENSG00000205867,KRTAP5-2,3
ENSG00000281533,ENSG00000205867,KRTAP5-2,3
ENSG00000205869,ENSG00000205869,KRTAP5-1,3
ENSG00000278210,ENSG00000205869,KRTAP5-1,3
ENSG00000280585,ENSG00000205869,KRTAP5-1,3
ENSG00000205989,ENSG00000205989,DEFB109C,2
ENSG00000206034,ENSG00000205989,DEFB109C,2
ENSG00000206090,ENSG00000206090,,2
ENSG00000281065,ENSG00000206090,,2
ENSG00000206129,ENSG00000206129,LINC03069,2
ENSG00000267712,ENSG00000206129,LINC03069,2
ENSG00000206206,ENSG00000206206,DAXX,2
ENSG00000227046,ENSG00000206206,DAXX,2
ENSG00000206232,ENSG00000206232,PSMB8-AS1,4
ENSG00000233089,ENSG00000206232,PSMB8-AS1,4
ENSG00000233140,ENSG00000206232,PSMB8-AS1,4
ENSG00000234365,ENSG00000206232,PSMB8-AS1,4
ENSG00000206237,ENSG00000206237,HLA-DQB1,2
ENSG00000206302,ENSG00000206237,HLA-DQB1,2
ENSG00000206240,ENSG00000206240,HLA-DRB1,2
ENSG00000206306,ENSG00000206240,HLA-DRB1,2
ENSG00000206282,ENSG00000206282,RGL2,4
ENSG00000224841,ENSG00000206282,RGL2,4
ENSG00000228736,ENSG00000206282,RGL2,4
ENSG00000237825,ENSG00000206282,RGL2,4
ENSG00000206287,ENSG00000206287,RING1,2
ENSG00000235107,ENSG00000206287,RING1,2
ENSG00000206288,ENSG00000206288,SLC39A7,5
ENSG00000224399,ENSG00000206288,SLC39A7,5
ENSG00000226614,ENSG00000206288,SLC39A7,5
ENSG00000227402,ENSG00000206288,SLC39A7,5
ENSG00000229802,ENSG00000206288,SLC39A7,5
ENSG00000206291,ENSG00000206291,HLA-DPA1,2
ENSG00000228163,ENSG00000206291,HLA-DPA1,2
ENSG00000206296,ENSG00000206296,PSMB8-AS1,3
ENSG00000231591,ENSG00000206296,PSMB8-AS1,3
ENSG00000235540,ENSG00000206296,PSMB8-AS1,3
ENSG00000206297,ENSG00000206297,TAP1,5
ENSG00000226173,ENSG00000206297,TAP1,5
ENSG00000227816,ENSG00000206297,TAP1,5
ENSG00000230705,ENSG00000206297,TAP1,5
ENSG00000232367,ENSG00000206297,TAP1,5
ENSG00000206298,ENSG00000206298,PSMB8,6
ENSG00000226201,ENSG00000206298,PSMB8,6
ENSG00000230034,ENSG00000206298,PSMB8,6
ENSG00000230669,ENSG00000206298,PSMB8,6
ENSG00000235715,ENSG00000206298,PSMB8,6
ENSG00000236443,ENSG00000206298,PSMB8,6
ENSG00000206308,ENSG00000206308,HLA-DRA,3
ENSG00000230726,ENSG00000206308,HLA-DRA,3
ENSG00000234794,ENSG00000206308,HLA-DRA,3
ENSG00000206314,ENSG00000206314,GPSM3,5
ENSG00000234243,ENSG00000206314,GPSM3,5
ENSG00000234508,ENSG00000206314,GPSM3,5
ENSG00000236697,ENSG00000206314,GPSM3,5
ENSG00000237052,ENSG00000206314,GPSM3,5
ENSG00000206320,ENSG00000206320,AGER,3
ENSG00000229058,ENSG00000206320,AGER,3
ENSG00000237405,ENSG00000206320,AGER,3
ENSG00000206324,ENSG00000206324,AGPAT1,3
ENSG00000226467,ENSG00000206324,AGPAT1,3
ENSG00000235758,ENSG00000206324,AGPAT1,3
ENSG00000206338,ENSG00000206338,CYP21A2,2
ENSG00000233151,ENSG00000206338,CYP21A2,2
ENSG00000206353,ENSG00000206353,SKIV2L,3
ENSG00000228896,ENSG00000206353,SKIV2L,3
ENSG00000232616,ENSG00000206353,SKIV2L,3
ENSG00000206355,ENSG00000206355,CCHCR1,2
ENSG00000234114,ENSG00000206355,CCHCR1,2
ENSG00000206372,ENSG00000206372,C2,5
ENSG00000226560,ENSG00000206372,C2,5
ENSG00000231543,ENSG00000206372,C2,5
ENSG00000235017,ENSG00000206372,C2,5
ENSG00000235696,ENSG00000206372,C2,5
ENSG00000206379,ENSG00000206379,FLOT1,4
ENSG00000206480,ENSG00000206379,FLOT1,4
ENSG00000230143,ENSG00000206379,FLOT1,4
ENSG00000232280,ENSG00000206379,FLOT1,4
ENSG00000206380,ENSG00000206380,C6orf48,3
ENSG00000226710,ENSG00000206380,C6orf48,3
ENSG00000234728,ENSG00000206380,C6orf48,3
ENSG00000206383,ENSG00000206383,HSPA1L,2
ENSG00000236251,ENSG00000206383,HSPA1L,2
ENSG00000206395,ENSG00000206395,DDAH2,2
ENSG00000226634,ENSG00000206395,DDAH2,2
ENSG00000206401,ENSG00000206401,LY6G6E,6
ENSG00000224708,ENSG00000206401,LY6G6E,6
ENSG00000226187,ENSG00000206401,LY6G6E,6
ENSG00000235769,ENSG00000206401,LY6G6E,6
ENSG00000236210,ENSG00000206401,LY6G6E,6
ENSG00000237482,ENSG00000206401,LY6G6E,6
ENSG00000206403,ENSG00000206403,ABHD16A,2
ENSG00000230475,ENSG00000206403,ABHD16A,2
ENSG00000206406,ENSG00000206406,CSNK2B,2
ENSG00000224774,ENSG00000206406,CSNK2B,2
ENSG00000206408,ENSG00000206408,GPANK1,2
ENSG00000228605,ENSG00000206408,GPANK1,2
ENSG00000206427,ENSG00000206427,PRRC2A,2
ENSG00000231825,ENSG00000206427,PRRC2A,2
ENSG00000206435,ENSG00000206435,HLA-C,2
ENSG00000206452,ENSG00000206435,HLA-C,2
ENSG00000206440,ENSG00000206440,NFKBIL1,5
ENSG00000227565,ENSG00000206440,NFKBIL1,5
ENSG00000234530,ENSG00000206440,NFKBIL1,5
ENSG00000236196,ENSG00000206440,NFKBIL1,5
ENSG00000236346,ENSG00000206440,NFKBIL1,5
ENSG00000206445,ENSG00000206445,ATP6V1G2,5
ENSG00000226850,ENSG00000206445,ATP6V1G2,5
ENSG00000230900,ENSG00000206445,ATP6V1G2,5
ENSG00000234668,ENSG00000206445,ATP6V1G2,5
ENSG00000234920,ENSG00000206445,ATP6V1G2,5
ENSG00000206447,ENSG00000206447,MCCD1,3
ENSG00000231975,ENSG00000206447,MCCD1,3
ENSG00000238238,ENSG00000206447,MCCD1,3
ENSG00000206454,ENSG00000206454,POU5F1,2
ENSG00000237582,ENSG00000206454,POU5F1,2
ENSG00000206455,ENSG00000206455,TCF19,2
ENSG00000234674,ENSG00000206455,TCF19,2
ENSG00000206465,ENSG00000206465,SFTA2,2
ENSG00000237814,ENSG00000206465,SFTA2,2
ENSG00000206466,ENSG00000206466,GABBR1,3
ENSG00000232632,ENSG00000206466,GABBR1,3
ENSG00000237112,ENSG00000206466,GABBR1,3
ENSG00000206467,ENSG00000206467,OR2H2,2
ENSG00000227044,ENSG00000206467,OR2H2,2
ENSG00000206470,ENSG00000206470,MAS1L,7
ENSG00000206515,ENSG00000206470,MAS1L,7
ENSG00000228377,ENSG00000206470,MAS1L,7
ENSG00000228515,ENSG00000206470,MAS1L,7
ENSG00000233141,ENSG00000206470,MAS1L,7
ENSG00000234954,ENSG00000206470,MAS1L,7
ENSG00000237284,ENSG00000206470,MAS1L,7
ENSG00000206471,ENSG00000206471,OR2H1,2
ENSG00000232984,ENSG00000206471,OR2H1,2
ENSG00000206476,ENSG00000206476,VARS2,2
ENSG00000234032,ENSG00000206476,VARS2,2
ENSG00000206487,ENSG00000206487,C6orf136,5
ENSG00000224120,ENSG00000206487,C6orf136,5
ENSG00000233641,ENSG00000206487,C6orf136,5
ENSG00000237012,ENSG00000206487,C6orf136,5
ENSG00000237100,ENSG00000206487,C6orf136,5
ENSG00000206488,ENSG00000206488,ATAT1,3
ENSG00000229061,ENSG00000206488,ATAT1,3
ENSG00000234549,ENSG00000206488,ATAT1,3
ENSG00000206489,ENSG00000206489,PPP1R10,6
ENSG00000227804,ENSG00000206489,PPP1R10,6
ENSG00000230995,ENSG00000206489,PPP1R10,6
ENSG00000231737,ENSG00000206489,PPP1R10,6
ENSG00000235291,ENSG00000206489,PPP1R10,6
ENSG00000238104,ENSG00000206489,PPP1R10,6
ENSG00000206490,ENSG00000206490,ABCF1,4
ENSG00000225989,ENSG00000206490,ABCF1,4
ENSG00000232169,ENSG00000206490,ABCF1,4
ENSG00000236149,ENSG00000206490,ABCF1,4
ENSG00000206491,ENSG00000206491,PRR3,4
ENSG00000223887,ENSG00000206491,PRR3,4
ENSG00000228186,ENSG00000206491,PRR3,4
ENSG00000229202,ENSG00000206491,PRR3,4
ENSG00000206492,ENSG00000206492,GNL1,2
ENSG00000229470,ENSG00000206492,GNL1,2
ENSG00000206493,ENSG00000206493,HLA-E,4
ENSG00000229252,ENSG00000206493,HLA-E,4
ENSG00000230254,ENSG00000206493,HLA-E,4
ENSG00000233904,ENSG00000206493,HLA-E,4
ENSG00000206506,ENSG00000206506,HLA-G,2
ENSG00000230413,ENSG00000206506,HLA-G,2
ENSG00000206508,ENSG00000206508,DAQB-335A13.26,2
ENSG00000230017,ENSG00000206508,DAQB-335A13.26,2
ENSG00000206509,ENSG00000206509,HLA-F,2
ENSG00000237508,ENSG00000206509,HLA-F,2
ENSG00000206510,ENSG00000206510,ZFP57,5
ENSG00000223852,ENSG00000206510,ZFP57,5
ENSG00000223858,ENSG00000206510,ZFP57,5
ENSG00000232099,ENSG00000206510,ZFP57,5
ENSG00000234669,ENSG00000206510,ZFP57,5
ENSG00000206512,ENSG00000206512,OR2H2,2
ENSG00000229680,ENSG00000206512,OR2H2,2
ENSG00000206513,ENSG00000206513,UBD,3
ENSG00000224654,ENSG00000206513,UBD,3
ENSG00000226898,ENSG00000206513,UBD,3
ENSG00000206517,ENSG00000206517,OR11A1,5
ENSG00000230780,ENSG00000206517,OR11A1,5
ENSG00000232289,ENSG00000206517,OR11A1,5
ENSG00000234347,ENSG00000206517,OR11A1,5
ENSG00000237258,ENSG00000206517,OR11A1,5
ENSG00000206522,ENSG00000206522,OR2J3,6
ENSG00000226271,ENSG00000206522,OR2J3,6
ENSG00000229866,ENSG00000206522,OR2J3,6
ENSG00000232178,ENSG00000206522,OR2J3,6
ENSG00000233618,ENSG00000206522,OR2J3,6
ENSG00000233636,ENSG00000206522,OR2J3,6
ENSG00000206523,ENSG00000206523,OR2J1,6
ENSG00000225441,ENSG00000206523,OR2J1,6
ENSG00000226192,ENSG00000206523,OR2J1,6
ENSG00000234305,ENSG00000206523,OR2J1,6
ENSG00000234804,ENSG00000206523,OR2J1,6
ENSG00000235632,ENSG00000206523,OR2J1,6
ENSG00000206525,ENSG00000206525,OR2W1,7
ENSG00000226463,ENSG00000206525,OR2W1,7
ENSG00000227639,ENSG00000206525,OR2W1,7
ENSG00000228652,ENSG00000206525,OR2W1,7
ENSG00000228977,ENSG00000206525,OR2W1,7
ENSG00000229328,ENSG00000206525,OR2W1,7
ENSG00000234101,ENSG00000206525,OR2W1,7
ENSG00000206526,ENSG00000206526,LINC01556,2
ENSG00000231041,ENSG00000206526,LINC01556,2
ENSG00000206588,ENSG00000206588,RNU1-28P,9
ENSG00000206596,ENSG00000206588,RNU1-28P,9
ENSG00000206652,ENSG00000206588,RNU1-28P,9
ENSG00000206737,ENSG00000206588,RNU1-28P,9
ENSG00000207005,ENSG00000206588,RNU1-28P,9
ENSG00000207389,ENSG00000206588,RNU1-28P,9
ENSG00000207513,ENSG00000206588,RNU1-28P,9
ENSG00000273768,ENSG00000206588,RNU1-28P,9
ENSG00000275405,ENSG00000206588,RNU1-28P,9
ENSG00000206589,ENSG00000206589,RNU6-354P,2
ENSG00000206991,ENSG00000206589,RNU6-354P,2
ENSG00000206611,ENSG00000206611,SNORD24,2
ENSG00000280889,ENSG00000206611,SNORD24,2
ENSG00000206625,ENSG00000206625,RNU6-1,7
ENSG00000206932,ENSG00000206625,RNU6-1,7
ENSG00000206965,ENSG00000206625,RNU6-1,7
ENSG00000207041,ENSG00000206625,RNU6-1,7
ENSG00000207357,ENSG00000206625,RNU6-1,7
ENSG00000207507,ENSG00000206625,RNU6-1,7
ENSG00000272055,ENSG00000206625,RNU6-1,7
ENSG00000206656,ENSG00000206656,SNORD116-17,2
ENSG00000207460,ENSG00000206656,SNORD116-17,2
ENSG00000206675,ENSG00000206675,RNU6-32P,3
