Symbol,gyn_minus_skcm_log10
ADPRHL1,0.4201006416380455
FOLH1,0.41985589527084943
SLFN13,0.41974346391278755
PNOC,0.41964614001070777
PCNX2,0.419378356267884
TMEM38A,0.4192854843481022
TRPM2-AS,0.41921695245401275
TEAD3,0.4189706285756296
RMRP,0.41878724971766645
BAIAP2L1,0.418644130009745
EFS,0.41840976764578286
PGR,0.41810421413737214
ZNF117,0.4178082350948217
ATAD3C,0.41778924933304123
DUOX1,0.4174265875715696
DDAH2,0.41706850125335704
RNF212,0.41660739395053725
CEP70,0.4160602793010839
ZNF93,0.4157756240854563
CD9,0.415284458512009
SLC24A3,0.41522497859883634
MXRA5,0.41482731652261995
RASSF9,0.414759130454485
CCDC3,0.4146934707189138
LINC00665,0.4146207675865401
CYB561,0.414019637728795
ENKUR,0.41371494133379455
FAR2P1,0.4136543214009879
SYT12,0.4133228267581147
SGMS1,0.413259100598265
SLC6A9,0.4130643558530096
SLC2A1,0.413015398138749
SOX4,0.41234155632646696
ADAMTS15,0.41212241480552314
ADRA2C,0.4120694389401584
NECTIN2,0.4114038599231391
FBN3,0.411341001971643
PLAGL1,0.4111244309849313
SPEF1,0.411023749885384
CFAP43,0.4102756245310452
LINC01133,0.4101120450168141
PALLD,0.4098678344425719
CREB3L4,0.4091104370583172
LIPG,0.40899355564335904
DYNLRB2,0.40898884335760965
EPHB2,0.40885433007558913
TMSB4X,0.4086640489520983
KCTD1,0.4080130191307738
KRT14,0.40796590905788427
EPHX1,0.4078195334478947
PTPN3,0.40773185655234057
NOTCH3,0.4077310791106621
NPR3,0.4074912978026944
LINC00857,0.4072786204837239
GATA2,0.4070522149879012
CDRT4,0.4068298822379741
PRSS1,0.4063281823072914
ZC3H12A,0.4062777083308611
TNK1,0.406179695312197
PPA1,0.4058461740507662
LDLRAD1,0.4057648980377406
DLX6-AS1,0.4053255240589022
RESF1,0.40520638205798565
RERG,0.4051711287671136
RPS7P1,0.4048983614840449
DENND2D,0.40489826306371746
RASGEF1B,0.40462256117480344
PTPRK,0.4046218600867244
BTG2,0.4044534245692135
MYRF,0.4040120265209094
PPP2R2C,0.4039590935851402
PXDN,0.40365195804936194
WNT6,0.4036453256946602
AK7,0.40345061431115353
CYP2S1,0.4030229894645195
ZNF667,0.40264757182368904
GDF5,0.40210587523927255
FOXO6,0.40206606297390757
GRIK5,0.401871564807803
SNORA47,0.4015734872935314
SSBP3,0.40127710503207026
WNT2,0.40110823207083457
UBXN10,0.40107267477605824
EFHC2,0.40092684959222696
IL17RB,0.4001990268556261
MT3,0.39983690385882864
ABCC6,0.39961917951411663
EFHD1,0.3994481497825919
CCDC24,0.39882698549042617
ALCAM,0.3985940865371931
GDA,0.3982611461534095
RGN,0.3980000226435217
IER5L,0.39796391433758627
ODAD1,0.39791639777538346
CCDC153,0.39744676971674553
STAP2,0.3972490803561659
C9orf152,0.3965069409299091
TMEM52,0.39650293159903804
C1RL,0.39608711348671455
SNRPGP10,0.39607699799984086
TDRD5,0.3955669411810719
GPRIN2,0.3950784759928502
B4GALT1,0.3945881283884458
ATP1B1,0.39456598922843034
PTK7,0.3942363899344461
ERV3-1,0.3936481992412033
SRGAP3,0.39350519629528313
AMIGO2,0.3934064221527526
FHIP1A,0.3924198268320649
SYT13,0.3922725339778692
ANXA8L1,0.3922723644668634
MIR3648-1,0.39208710803277
MIR3648-2,0.39208710803277
TRIM59,0.3920857714430373
PDGFRL,0.3920051720558523
ACKR3,0.39198221300648106
ZC4H2,0.391862111971832
RSAD2,0.39175403419049265
IFT172,0.39169014894390686
TGM1,0.3915721747211645
CD24P4,0.39118196265878274
SERPINA5,0.39067279830141666
HES2,0.39062714844848295
LY6D,0.39029142083907276
CARD10,0.3900726334557393
KLRG2,0.38993965486700866
NPW,0.3896566353336829
FAM107B,0.3887876784957287
TAGLN,0.3877155409104758
LINC01436,0.38754302502958626
ZNF816-ZNF321P,0.38743424898879103
ZNF503,0.3871585877372138
ICA1,0.3868690466029656
LRRC49,0.3865568060239513
ZBED10P,0.3865246536133349
LINC01224,0.3865107733768459
BNAT1,0.38649776212395925
EBPL,0.3860928514468507
HIF3A,0.38605949503340364
DLX3,0.3860003375075943
DNAAF11,0.3854406330081694
CTAGE8,0.3853065120765766
MUCL1,0.384841158250993
ZNF135,0.3846934210907872
NPAS3,0.3834008972720298
ACBD7,0.3832839567930373
ATF3,0.38291646908099286
KCNJ11,0.3823342303572121
KIAA1671,0.3823335523571695
GRHL3,0.3815066396920171
SKAP1,0.38118795958224727
SIM2,0.38084851050499546
SDC4,0.3805441427982388
FA2H,0.3805169876933524
VAMP8,0.3805061810798154
EXPH5,0.3798192115796099
C15orf48,0.3796520453696909
HOXB9,0.37949687139538335
PAMR1,0.37939924302586203
LEFTY1,0.37909478453205137
IGF1,0.3788963189458045
IQCA1,0.3788642526217709
PREX2,0.37845132135492904
SKIL,0.37837923148615016
JUN,0.3780098599538455
VWA2,0.37769703084546324
WNT7B,0.37759491226512626
RARRES1,0.3774544274423821
SAXO5,0.3763990252614147
ZACN,0.37608712823981894
RIBC1,0.37604065932684333
PALM,0.37599482564049325
MYH14,0.37594155161401366
THRB,0.3757282524433397
AJUBA,0.37556473770790055
FAM110A,0.37541308938275664
TSPAN8,0.37480600344969145
RNF152,0.37461551893177947
KRT86,0.3745729570420765
VEGFA,0.3743652233737027
SOX9-AS1,0.37420334486673296
EBF4,0.37396316325852336
TGFB2-OT1,0.3738680647527719
SCGB1A1,0.3738335374800375
C10orf95,0.37353073837707507
ZNF738,0.37336746363707696
NXN,0.37334131642425006
ADGRF1,0.37236802600635543
ECT2,0.3721662188396677
FOSL2,0.37206606099609685
CAMK1D,0.3720153967972425
TMEM61,0.3716915545327041
FAM47E,0.37167917703484243
PITPNM3,0.37165051440245056
GATA2-AS1,0.3716473443731235
SPATA18,0.3713383232079679
EPHX4,0.37119636374555803
KCNH3,0.37106516195240463
SULT1C4,0.37068988765704525
TPM1,0.37068767294919636
DNAI4,0.37066303721017607
PPP1R13B,0.3705889379764423
DAPK2,0.3703176192669846
PRRX2,0.37021529900209416
ZG16B,0.3699216203033944
MAP3K8,0.3696435660680377
SORL1,0.3694125192828648
SLC44A2,0.3693636415445065
CEL,0.36920153302903147
C6orf141,0.3689337768271652
EGLN3,0.3686839984668351
PMEPA1,0.36844137822282996
TST,0.3681366898031786
NHERF2,0.3675065069259955
CEACAM6,0.3673255435393774
ZNF33B,0.36723799617484665
MGAT3,0.3667562324379086
FJX1,0.3664869874518446
CCNE1,0.3663922911616495
B3GNT5,0.3663362628767305
CCDC160,0.36585921133978205
TMEM190,0.3658269603990733
CERS6-AS1,0.3650361264855344
TGFB2,0.3650252277050252
WNT9A,0.3649667579339584
FMOD,0.36480022627994335
SYNDIG1,0.3643509327152479
GPR173,0.3642824081093978
HYDIN,0.36395223683837996
M1AP,0.36378772339519466
PRSS50,0.36372974320723866
ZNF737,0.363437976998929
DNAI1,0.3629331722616582
BAG2,0.3628966059666093
LMO7-AS1,0.36220546415135596
DAPP1,0.36219597658173897
NMI,0.3620221509581971
SNORA48,0.3619880895217731
MALL,0.36181862516347907
MAP6,0.36161117531880527
PRDX2,0.3615268921962138
DPCD,0.3614904313445084
TMEM123,0.36126195635208513
TACC2,0.36102511744219146
AFDN-DT,0.36090551368984314
PDZD2,0.36083534639843123
NDRG4,0.36064092808236425
CNN1,0.360370994654032
ZDHHC13,0.3602232167803522
IFI44L,0.35961321961863557
SNORA8,0.3595922163275105
ERFE,0.35949306664732184
TDRP,0.35919194491694656
CFAP157,0.35913947731077606
ZNF33A,0.35910396242921017
CENPV,0.35906231819788925
NOTUM,0.3589834556585261
LYNX1,0.35889490381009304
ZSCAN1,0.35834932546086734
LMO7,0.3582227964205431
MORN3,0.357915843575098
IL4I1,0.35783071150220147
CXCL3,0.3577139516633596
VSNL1,0.35764050280816784
GALNT17,0.35759058118742004
ERBB4,0.3573273540952583
RAPGEF3,0.35722983147390097
ARL4D,0.3571278570516968
ANKRD45,0.3570133530044312
AARD,0.3567610732992417
SP5,0.3567033377507819
CXCR4,0.35664575418937083
RARRES2,0.35652465208047857
TEKT1,0.35650252499594487
IFIT1,0.35648097990793803
IFT57,0.3564085067451239
SAPCD2,0.3562831918719438
ID3,0.35597335812278463
FGFBP1,0.3558390505338764
PKP1,0.35572680328700534
SPOCK2,0.355543580367925
CENPW,0.35552652892970693
PPP1R16A,0.35550644171179724
RIIAD1,0.35493789764618255
ADD2,0.3547528872562383
C2CD4B,0.3547313785046336
KLF8,0.3545960290379951
PKDCC,0.3543789874322828
MLF1,0.3543003235479347
VWA7,0.3541959073495654
ZDHHC8BP,0.3539430513822599
CDC42EP4,0.3535128563104162
SELENOM,0.3535033827171301
ZBTB45P2,0.3534719833826442
CA13,0.35326223725503153
TPM2,0.3532207416226496
SELENOP,0.35317955702593995
LGR4,0.35287285142155866
GPT,0.3527856950730085
COL12A1,0.3527548766626991
HOXB2,0.35256388368556846
OFD1,0.35214604539370997
MUC4,0.3521260077171559
TSPAN2,0.3520893087720413
GAL,0.3520048619303
MDH1B,0.3519346754050587
CFAP100,0.351886418505771
VOPP1,0.3518091306360971
SMOC1,0.3517140773759575
SNHG25,0.3513812579622045
MED30,0.35080904314413575
OR7E22P,0.3503918052148177
WDR38,0.3503801065085682
SNORA7B,0.3501427598530551
TBC1D30,0.3500788114706396
PCBD1,0.3500179625843378
CCDC170,0.3498840231841174
RPH3AL,0.34985023628917167
BOK,0.34968940235570845
ASCL2,0.34964989760412546
CPE,0.3493597173171734
CIART,0.3492519620992347
CCDC8,0.3488591937947987
SLC28A3,0.3486256856193245
CES3,0.3484430250279464
SNCAIP,0.3482633818827547
BLNK,0.34815695082975406
MCU,0.3479901482409745
FZD2,0.3478245436136901
NEK11,0.3478019054504504
FER1L4,0.34764680504736095
ZDHHC23,0.34750703815173833
TPRG1,0.34738268776783054
AREG,0.3471826295622843
PRLR,0.34714134623905996
BOC,0.3471366409060276
SNORA22,0.3470959391110611
BMAL2,0.3469251120638538
ABRACL,0.34686517106664794
LIFR,0.34652511764608246
TSPAN6,0.34650189777345264
DNAI7,0.3457740251981256
PDE7A,0.34556820675677835
FRK,0.3455403029063533
ARL4C,0.3455316784215352
STYK1,0.3450541519016331
MMP12,0.344858062867585
TCEAL2,0.3447695056770691
ISOC1,0.34472611348647275
CCDC113,0.3437224082060373
SUSD2,0.3434447087385847
DUSP8,0.3431624134750395
DRC7,0.34292314929792617
ADAMTS9,0.34270539957784785
SNHG19,0.34252325220183044
OXGR1,0.34228553016187674
G0S2,0.34222871441507563
PRKAG2,0.3419919501350024
ZNF883,0.3418197427061527
MYOF,0.3417796641904338
CCDC120,0.3413144186618622
AGPAT4,0.3411807982708112
AK8,0.3410911120430946
LMO3,0.3409411463612151
ZNF43,0.340924978869961
LOXL1,0.3408303164196116
GPRC5A,0.34075504926205713
CD47,0.3406443672806885
NANOS3,0.34063612355272144
FGF9,0.34044159883602343
RASSF6,0.3402436112484722
SGPL1,0.34006271383825504
TIPARP-AS1,0.339840824091942
SCARNA2,0.33980681416848435
ZNF487,0.3395359961224061
SPACA6,0.3394936717466184
MAPK10,0.339183839975446
ECE2,0.33908007937326423
LINC01002,0.3389471546849302
RBP4,0.3383603337709058
SLC15A1,0.33820139509117925
SPAG4,0.3378103821862709
LINC00623,0.3376014947095547
PDE6B,0.33755127113063854
DLG5-AS1,0.33729564487547564
GASK1A,0.3372803149123042
RBBP8,0.3372087338031504
BBOX1-AS1,0.3369789102053086
ZNF610,0.3365857030690042
OBSCN,0.33656031012575593
CPLX1,0.33648251719297184
BAIAP3,0.3364028534595284
LRRC10B,0.33621369281398045
IDH2,0.3361086631825627
MIA2,0.3360782514932814
RPPH1,0.3358587645065634
VASH2,0.3358464500967846
NFKBIA,0.33547475071859845
FBXL16,0.3354632935563566
UPK3BL1,0.33545341530872164
LHPP,0.335364464033034
RAB11FIP4,0.33516014136373595
FAR2P2,0.3349635526920013
DDR1,0.33493768162285975
NCCRP1,0.334789842439576
SMAD1,0.33465358927540745
LMTK3,0.33449284958070963
GLOD5,0.3342904122815662
HUNK,0.3342350705205377
E2F5,0.3340010346229225
COCH,0.33399518311473464
COX7CP1,0.3337423918075967
ORM1,0.33361628261250265
NFATC4,0.3328359992452339
LRRC17,0.332817980449128
HEPH,0.33216271713541706
RHOF,0.3321584511282546
MS4A8,0.33215118681985384
SULT4A1,0.33214456400725967
AXIN2,0.3316954965038197
FNBP1L,0.33163725401781274
ZBBX,0.33149478166458035
CEBPB,0.33128948720974916
PTPN6,0.33101101682171485
COL27A1,0.3308721883574103
DLG5,0.3307892613721116
CFAP70,0.33067140255188343
ASNS,0.3304383015859016
FYB2,0.3303893534792005
DMTN,0.3302896572224836
STXBP2,0.3301887574411906
CYP2D6,0.33000666835059533
ZFHX2,0.3298815984499234
ARRDC1,0.3297807469736298
NPDC1,0.32972573275897643
CCN1,0.32937344073433206
TNF,0.32924579708733953
LINC01138,0.32920667232843126
DNAH11,0.32909307331326465
DPY30,0.32907842947671795
JDP2,0.32900564378915376
BCL3,0.3287017393436449
STAC2,0.32858421476207456
ALDH3A1,0.32852954289108105
KLK13,0.328488082837373
CYP4F11,0.3281183125334409
BCL2L15,0.32795775033860103
SYCE1L,0.32762722489433654
PRKAA2,0.3276197567338295
RBKS,0.32753962815780996
MEG3,0.3273412725477517
FGFRL1,0.3270190128024719
MMP23B,0.3269226186850643
NEIL1,0.3268848262681554
ATG9B,0.3264761049930542
PLAAT2,0.32603134989638
NFE2,0.3259486155176046
CA12,0.32590910425306374
CXCL1,0.3257055251859672
RGCC,0.32551964864332006
ADCY5,0.32530642756851724
FOXC1,0.325126300245434
CXCL5,0.32457427007640993
HRH1,0.3245721074169794
TMSB4XP4,0.324285233902774
SYNGR2,0.3241111209130578
C6orf118,0.3241062749466378
CEP43,0.3238066474473308
RPL3P4,0.32342356465858413
CFAP53,0.3232998331766297
HAND2,0.3232714886701204
IL17RD,0.3230748653227726
HBB,0.3229014769655263
ZNF443,0.32289621552628567
LAMP3,0.32275340739594716
CXCL16,0.3224891500704794
RPP38,0.3223365759147323
SLC37A1,0.32199650217044673
SLC27A2,0.32184387373119244
HNF1B,0.32162646254862126
OVGP1,0.3215875786872914
NFIA,0.3215234802705751
ATF7IP2,0.3213676817942285
HAGLROS,0.32133935961397914
PCP2,0.3212274417287657
H3-3A,0.3207333480077619
LYPD3,0.3206384787977471
KATNAL2,0.32060941534058174
LY6S-AS1,0.3205985926059659
CFAP73,0.3205902052746161
S100A7,0.3204978955172137
CIBAR2,0.3200671976471911
PSORS1C1,0.32002049374236574
COMTD1,0.31972021261168027
TMEM40,0.3196338879512992
TFAP2C,0.3195257036409457
DUOXA1,0.31942100611036056
CCDC33,0.3193389142243671
AOPEP,0.31931221293947565
ZSCAN16,0.3185693548773264
TP53I3,0.31817817821011385
EFCAB12,0.31811282576752614
CDH1,0.3180074738203287
PM20D2,0.3173680388689454
CELF4,0.31731454442683915
TSPY26P,0.3171904066562477
MTND1P23,0.31715427387252393
LIAT1,0.31706546219475706
NPIPB15,0.3168107052097185
TNKS1BP1,0.31653522557191005
AIG1,0.3163330128880366
SAA2-SAA4,0.3162687574723198
DHCR24,0.31618968721306695
ARHGEF34P,0.31608660272294936
ARHGAP27,0.3160616477041468
PINLYP,0.31599550601924153
VPS9D1-AS1,0.31594270760469234
GAS6,0.3159161637149388
RNF144B,0.3155981097032521
PNP,0.3150955843346883
MIR210HG,0.31509092815254636
NCALD,0.31506060816238046
ARHGAP40,0.31496243259481743
ACKR2,0.3146176293154431
SULF2,0.3145182464178464
TCEA3,0.3144034787320351
CRIM1,0.3143076473826394
FAT2,0.31413481323552156
ID2,0.31402666776431
MAOB,0.3139731469329159
A2ML1,0.31394756486072434
LINC01508,0.31385731901616065
CES4A,0.3137672730102872
PLCB1,0.3137257727977424
ADGRG2,0.31345475772539155
RAB3D,0.3134376525796151
KAZALD1,0.31342706161192846
LTC4S,0.31335364787416686
PAIP2B,0.3130650242141901
FLNB,0.3128869767483631
CPXM1,0.31286788984568725
SLC6A14,0.31254286167467105
LAMB3,0.312456046480695
RNF208,0.3119815931399468
PIP5KL1,0.31173338876738277
VIPR1,0.31171779797838767
FUT1,0.31166827561832944
GOLGA2P10,0.31148140853572004
TMEM200A,0.3110245343553887
PIK3R3,0.31087363935487455
HOXD10,0.31070590423585903
ACP3,0.31068442923885753
PLCE1,0.3102214219234519
FAM83A,0.3098952165661341
PSTPIP2,0.3096691012482436
EPB41L4A,0.3094621407714349
H4C3,0.3094332655415004
OBP2B,0.3094161059368015
KRT8P3,0.3091806809013078
PPP1CB,0.30904787798156996
TUBA4B,0.30900798456182044
ZNF607,0.30861382702636453
CT83,0.30809325562207046
SNHG18,0.3079725483742779
C5orf46,0.30765893200815964
TFDP2,0.30749036685806574
MXRA8,0.30720034862815293
VWA1,0.3070635544782834
PRR29,0.30706123618147896
PIH1D2,0.3069749857815881
FAM201A,0.3069691707757116
PLPP3,0.3068262347370796
IQCD,0.30678915138453483
GAD1,0.30663140722464877
SOWAHB,0.3066028909139495
ZNF32,0.30656288142047794
NRCAM,0.3065219422734816
CHST15,0.3059586710651615
ALPP,0.30577198820514234
OR2A7,0.30549045717269085
SECTM1,0.3054312909726896
TMEM37,0.3053843068348221
BCL2L14,0.3051093967163134
TTK,0.30504481069749945
SFTPD,0.3049844643810369
LY6G6C,0.30489079864702356
FAM90A1,0.30417990271137185
EPB41L1,0.30415519961102944
PGM2L1,0.30379741662161824
CDC20,0.30360340453196755
SNORA18,0.30359600512791535
RPL32P29,0.30359209188682434
HOXA9,0.30306261861536476
CDKN1C,0.302790960180392
SCGB2A2,0.302758140567189
B4GALNT3,0.3021282938815364
GOLGA6L9,0.3021084852581869
UGT8,0.30178797088859854
MYL9,0.3015737155001472
ARHGEF37,0.30149711285543507
KIAA0040,0.3014588102532758
GCNT3,0.3012183669040194
IFI44,0.3011853880598485
PTMA,0.3010219297531309
ODAD3,0.30098732861877464
SNORD3B-1,0.30078579976043196
PLCB4,0.30068676586322607
FBLIM1,0.30063687043252707
RSPO1,0.30062806231920036
PRR5-ARHGAP8,0.3004215082785684
TLR5,0.3002523832741823
ACY3,0.30000446493468
VWDE,0.29993649976923586
LRRC75B,0.29958597136292486
ADCYAP1R1,0.29915806470091677
PLIN5,0.2991485362965921
SAXO4,0.299086321065737
RIGI,0.2989244728849392
OSR1,0.29862558080715595
CDHR4,0.29857032576931297
FAM131C,0.29841847379090164
NPTXR,0.2977025186484318
FAM110B,0.29753162535446953
SULT1A1,0.2974389033997096
RSPO3,0.2969212645191158
C20orf204,0.2964828021353441
PXMP2,0.29632809303657237
IL32,0.29577693622732415
NKD2,0.29523719252868014
NHS,0.29523144933440565
PLAAT4,0.29522985509249366
FILIP1L,0.29511902851963245
VSIG2,0.29479466242960595
FGF12,0.29472439839882925
TLCD1,0.2944039431357699
RIMS4,0.29417151938786634
DIPK2A,0.2941142267819832
DSC3,0.29402752106192187
CLPSL1,0.294023494205783
AUTS2,0.2939944300997671
HRCT1,0.29371765977993836
FOLR3,0.29360386784517273
RNU4-2,0.29352847503207524
KCNQ1,0.29289408877254963
REEP1,0.29260912025129027
LRRC46,0.2923689216378784
SCARNA16,0.29234833280228706
MAPK8IP1,0.2922004620909011
CASC9,0.29198854682704434
FCHO1,0.2918613476729981
HDAC9,0.2915838298298189
GPR137C,0.2915281400869855
ZNF273,0.2914577763760602
OBSCN-AS1,0.29119583941424265
GRP,0.2911104208512999
EML1,0.2909837688545915
MINDY4,0.29094543417480645
PRKCQ,0.29090324824586883
HTR3A,0.2906650309659503
XPR1,0.2905674120169286
CACNB3,0.29056674306215946
C21orf58,0.29047014305573104
MGMT,0.29043789465212755
TTC39B,0.29036261521523976
ISM1,0.29007266311093083
HMGN1P38,0.28995117124902947
LINC01315,0.28986471009603954
EDA,0.2895280379232871
H2BC5,0.28926220508247846
ULBP3,0.2891773835091615
PLOD2,0.2888993054415121
TLCD4,0.2886489592688003
ESRRG,0.28859860646129015
SLC43A2,0.2885725764070507
GPR35,0.2885268983485157
CETN2,0.2881438901118869
SULF1,0.28811964473568885
PLBD1,0.28779950848906133
SEMA6C,0.28758833219456637
H19,0.28756626077980263
TNFRSF10A,0.28717371181510176
PLA2G2C,0.28710247975661957
ST8SIA6-AS1,0.2867098773514015
RRAS2,0.28654223221120745
ZFP36L1,0.2864969549022154
CCDC138,0.2864112349926706
SPAG1,0.28634954981841354
ZFP36L2,0.2861501401057811
CCNP,0.285934097899945
HMGN3,0.2858462352135476
SIAH2,0.2856413303325134
ZNRF1,0.2855961512493843
FAM20A,0.2855671920923101
CCDC30,0.28544035313533134
CDRT15P14,0.28539912033404713
ELF4,0.284993393024744
PWWP2B,0.2848859714612324
FRAS1,0.2847006936681795
TNS4,0.2846656240534011
RIBC2,0.28452348399071464
CABCOCO1,0.2843440191212506
UBE2E2,0.284293507845397
NIPAL1,0.28420297409604706
CCDC162P,0.2841215859242784
DOC2B,0.28392062874082413
DENND1C,0.28384302764639624
IQCK,0.2836887979526791
ARL3,0.2836662157264349
TUFT1,0.28331894673357017
PNMA3,0.2832466723454784
IRAK1BP1,0.28281927813606533
CFAP107,0.28246805437360084
DNMT3B,0.28221471028903605
RIPPLY3,0.2820577213954479
ZNF826P,0.28203132638808714
RBIS,0.28195152890470787
IL1R2,0.28160141573408093
CCDC65,0.28158339454460557
ARVCF,0.2815616968886596
CDH24,0.281552181316037
CISH,0.28132066565765035
SEMA4A,0.2813085604074935
CFAP46,0.28122748896172006
ZNF626,0.28088235425419805
HDHD3,0.28082957633022976
TTLL10,0.28075453729179645
CASC8,0.2807472503916152
MT1L,0.2805823867366476
SVBP,0.2804687207121743
AKAP14,0.2803924405381908
GALNT4,0.2803504394290019
ZNF726,0.2803136198496156
HDGF,0.2801990231876115
SOD3,0.28006837796283013
KLHL13,0.28006083742450594
DNAH7,0.28005560602237894
VWA3A,0.279924575287198
SGMS2,0.279738518836527
SALL2,0.27971210743745156
ZNF66,0.27965992674889134
ANKRD35,0.279498495557571
LINC03040,0.27926528055808836
PLA2G4B,0.2792154852131739
REN,0.2790964809695275
SMTNL2,0.27900117012394693
RIDA,0.2789405669637921
EVA1C,0.278921890185438
AK4,0.2788777618251166
TRPM4,0.27880454667297694
LMO2,0.2787687444041358
ZNF423,0.27870533897905936
SLC39A4,0.27831268649467256
CELSR1,0.27804518589331995
OSBP2,0.27795516671694426
IL15RA,0.2778233362610888
FGFR4,0.27778807735430666
PANX2,0.2776781961983017
DENND11,0.2775180993070193
ALPG,0.27747311461273694
HBA1,0.27747104355643926
ETS2,0.27744637572421493
PHYHIPL,0.2774392235946147
SPMIP5,0.2773899700825464
FILIP1,0.2773501438397752
TCF7L1,0.2772997327571469
FAIM,0.27695691360058117
RPS2P32,0.27658119643721163
DHCR7,0.2765315169142726
HILPDA,0.276325266058671
GFRA3,0.2762735655596904
HOXA10-AS,0.27608314805316003
GLT8D2,0.2755661066305568
VPS37D,0.27506930298775534
KLK14,0.27493248269032444
NRTN,0.2749030590529447
ERMP1,0.27477050969712236
DNA2,0.27447026000771596
LCA5L,0.2744589906831691
SNORA7A,0.27424599393643156
CFAP57,0.27414219256657135
PIERCE2,0.2741186576430866
LPAR1,0.2738746754067741
CFAP36,0.2738385132430998
MUC15,0.27324732609249663
RNF223,0.2731315415661464
COL10A1,0.27305093740431663
ORM2,0.27299790237370375
RAB30-DT,0.27245056591222183
RBM24,0.2723006848663678
ZNF503-AS2,0.272005238390701
TMEM254,0.27194039561348315
MKRN2OS,0.27193277445082153
CCNO,0.27173597722822895
RPL39P34,0.2714475806093527
HAPLN1,0.27131215396156916
SERP1,0.27129184183497435
OXTR,0.27120910798046155
ARHGEF3,0.2710902519785795
MARCHF5,0.2710676972864847
USP2-AS1,0.2710311916119211
IGHA2,0.2710293832728917
PLA2R1,0.2709235982419255
CMBL,0.27086298159187283
CDC42EP2,0.2705544100424173
ODC1,0.2704546888593946
ZNF385C,0.27043211619616303
ARFGEF3,0.2702486370405556
IL1RL2,0.2702096352174549
KLHDC8A,0.2701557626604476
H2BC11,0.27014106005108174
TCEAL7,0.2695326197263902
